type,properties/segment_id,properties/road_name,geometry/type,geometry/coordinates/0/0,geometry/coordinates/0/1,geometry/coordinates/1/0,geometry/coordinates/1/1,geometry/coordinates/2/0,geometry/coordinates/2/1,geometry/coordinates/3/0,geometry/coordinates/3/1,geometry/coordinates/4/0,geometry/coordinates/4/1,geometry/coordinates/5/0,geometry/coordinates/5/1,geometry/coordinates/6/0,geometry/coordinates/6/1,geometry/coordinates/7/0,geometry/coordinates/7/1,geometry/coordinates/8/0,geometry/coordinates/8/1,geometry/coordinates/9/0,geometry/coordinates/9/1,geometry/coordinates/10/0,geometry/coordinates/10/1,geometry/coordinates/11/0,geometry/coordinates/11/1,geometry/coordinates/12/0,geometry/coordinates/12/1,geometry/coordinates/13/0,geometry/coordinates/13/1,geometry/coordinates/14/0,geometry/coordinates/14/1,geometry/coordinates/15/0,geometry/coordinates/15/1,geometry/coordinates/16/0,geometry/coordinates/16/1,geometry/coordinates/17/0,geometry/coordinates/17/1,geometry/coordinates/18/0,geometry/coordinates/18/1,geometry/coordinates/19/0,geometry/coordinates/19/1,geometry/coordinates/20/0,geometry/coordinates/20/1,geometry/coordinates/21/0
Feature,63_3,ring road-secondary,LineString,36.83339177,-1.28263602,36.83338922,-1.282591304,36.83338666,-1.282546588,36.83338411,-1.282501873,36.83338155,-1.282457157,36.83337671,-1.282412723,36.83336833,-1.282368726,36.83335995,-1.282324728,36.83335157,-1.282280731,36.83334319,-1.282236733,36.83333122,-1.28219367,36.83331706,-1.282151179,36.8333029,-1.282108689,36.83328873,-1.282066199,36.83327457,-1.282023709,36.83326041,-1.281981219,36.83324054,-1.281941089,36.83322051,-1.281901029,36.83320048,-1.281860969,36.83318045,-1.281820908,36.83316042,-1.281780848,36.83314039
Feature,43_2,river road-tertiary,LineString,36.83047126,-1.284548397,36.83043356,-1.284523862,36.83039586,-1.284499327,36.83035831,-1.28447457,36.83032086,-1.284449659,36.83028341,-1.284424748,36.83024596,-1.284399836,36.8302085,-1.284374925,36.83017105,-1.284350013,36.8301336,-1.284325102,36.83009615,-1.284300191,36.8300587,-1.284275279,36.83002125,-1.284250368,36.8299838,-1.284225456,36.82994635,-1.284200545,36.8299089,-1.284175633,36.82987145,-1.284150722,36.829834,-1.284125811,36.82979655,-1.284100899,36.8297591,-1.284075988,36.82972165,-1.284051076,36.8296842
Feature,137_5,river road-tertiary,LineString,36.82964675,-1.284001253,36.8296093,-1.283976342,36.82957185,-1.283951431,36.8295344,-1.28392652,36.82949694,-1.283901608,36.82945949,-1.283876697,36.82942204,-1.283851786,36.82938459,-1.283826875,36.8293471,-1.283802035,36.82930831,-1.283779265,36.82926952,-1.283756495,36.82923073,-1.283733724,36.82919194,-1.283710954,36.82915315,-1.283688184,36.82911436,-1.283665413,36.82907557,-1.283642643,36.82903678,-1.283619872,36.82899799,-1.283597102,36.82896112,-1.283571416,36.82892479,-1.283544888,36.82888847,-1.28351836,36.82885215
Feature,137_6,river road-tertiary,LineString,36.82881582,-1.283465304,36.8287795,-1.283438776,36.82874318,-1.283412248,36.82870685,-1.28338572,36.82867053,-1.283359191,36.82863421,-1.283332663,36.82859788,-1.283306135,36.82856156,-1.283279607,36.82852493,-1.283253528,36.82848689,-1.283229521,36.82844886,-1.283205514,36.82841082,-1.283181506,36.82837279,-1.283157499,36.82833484,-1.283133353,36.82829721,-1.283108706,36.82825959,-1.28308406,36.82822196,-1.283059413,36.82818434,-1.283034766,36.82814671,-1.283010119,36.82810909,-1.282985472,36.82807146,-1.282960825,36.82803384
Feature,137_7,river road-tertiary,LineString,36.82799621,-1.282911531,36.82795859,-1.282886884,36.82792096,-1.282862237,36.82788334,-1.28283759,36.82784571,-1.282812943,36.82780809,-1.282788296,36.82777046,-1.28276365,36.82773284,-1.282739003,36.82769521,-1.282714356,36.82765759,-1.282689709,36.82761996,-1.282665062,36.82758234,-1.282640415,36.82754471,-1.282615768,36.82750709,-1.282591121,36.82746946,-1.282566474,36.82743184,-1.282541827,36.82739421,-1.28251718,36.82735658,-1.282492535,36.82731896,-1.282467892,36.82728133,-1.282443249,36.8272437,-1.282418607,36.82720607
Feature,137_8,river road-tertiary,LineString,36.82716845,-1.282369321,36.82713082,-1.282344678,36.82709319,-1.282320035,36.82705556,-1.282295393,36.82701793,-1.28227075,36.82698031,-1.282246107,36.82694268,-1.282221464,36.82690505,-1.282196821,36.82686742,-1.282172178,36.8268298,-1.282147536,36.82679217,-1.282122893,36.82675454,-1.28209825,36.82671691,-1.282073607,36.82667928,-1.282048964,36.82664163,-1.282024359,36.82660388,-1.281999911,36.82656612,-1.281975463,36.82652837,-1.281951016,36.82649061,-1.281926568,36.82645286,-1.28190212,36.8264151,-1.281877673,36.82637735
Feature,27_8,river road-tertiary,LineString,36.82449275,-1.281372627,36.82444777,-1.281372207,36.82440279,-1.281371786,36.82435781,-1.281371366,36.82431284,-1.281370946,36.82426786,-1.281370526,36.82422288,-1.281369965,36.82417791,-1.281369343,36.82413294,-1.281368722,36.82408796,-1.2813681,36.82404299,-1.281367479,36.82399801,-1.281366857,36.82395304,-1.281366236,36.82390806,-1.281365615,36.82386309,-1.281364993,36.82381811,-1.281364372,36.82377314,-1.28136375,36.82372816,-1.281363129,36.82368319,-1.281362507,36.82363821,-1.281361886,36.82359324,-1.281361264,36.82354826
Feature,43_3,ronald ngala street-tertiary,LineString,36.831,-1.28415,36.830974,-1.284164183,36.83093472,-1.284185606,36.83089545,-1.284207028,36.83085529,-1.284226734,36.830815,-1.284246163,36.8307747,-1.284265592,36.8307344,-1.284285021,36.8306941,-1.28430445,36.83065381,-1.284323879,36.83061351,-1.284343309,36.83057321,-1.284362738,36.83053291,-1.284382167,36.83049262,-1.284401596,36.83045232,-1.284421025,36.83041202,-1.284440455,36.83037172,-1.284459884,36.83033143,-1.284479313,36.83029092,-1.284498295,36.8302504,-1.284517261,36.83020988,-1.284536226,36.83016936
Feature,43_4,ronald ngala street-tertiary,LineString,36.83016936,-1.284555192,36.83012884,-1.284574158,36.83008833,-1.284593124,36.83004781,-1.284612089,36.83000729,-1.284631055,36.82996677,-1.284650021,36.82992626,-1.284668987,36.82988574,-1.284687952,36.8298459,-1.284708222,36.82980726,-1.284730764,36.82976862,-1.284753306,36.82972971,-1.284775372,36.82969006,-1.284796081,36.8296504,-1.284816789,36.82961075,-1.284837498,36.82957109,-1.284858207,36.82953144,-1.284878916,36.82949178,-1.284899625,36.82945213,-1.284920333,36.82941247,-1.284941042,36.82937282,-1.284961751,36.82933316
Feature,43_5,ronald ngala street-tertiary,LineString,36.82929351,-1.285003168,36.82925385,-1.285023877,36.8292142,-1.285044586,36.82917454,-1.285065295,36.82913489,-1.285086004,36.82909523,-1.285106712,36.82905558,-1.285127421,36.82901592,-1.28514813,36.82897627,-1.285168839,36.82893661,-1.285189548,36.82889696,-1.285210256,36.8288573,-1.285230965,36.82881478,-1.28524,36.82877147,-1.285247411,36.82872993,-1.285264026,36.8286884,-1.285280641,36.82864686,-1.285297256,36.82860532,-1.285313871,36.82856462,-1.285332378,36.82852442,-1.285351992,36.82848421,-1.285371606,36.828444
Feature,43_6,ronald ngala street-tertiary,LineString,36.82840379,-1.285410833,36.82836358,-1.285430447,36.82832338,-1.28545006,36.82828317,-1.285469674,36.82824296,-1.285489288,36.82820275,-1.285508901,36.82816263,-1.285528686,36.82812261,-1.285548693,36.8280826,-1.2855687,36.82804259,-1.285588707,36.82800257,-1.285608713,36.82796256,-1.28562872,36.82792255,-1.285648727,36.82788253,-1.285668734,36.82784252,-1.285688741,36.8278025,-1.285708748,36.82776285,-1.285729434,36.82772365,-1.285750994,36.82768445,-1.285772553,36.82764525,-1.285794113,36.82760605,-1.285815672,36.82756713
Feature,28_6,ronald ngala street-tertiary,LineString,36.8275287,-1.285860606,36.82748816,-1.285879525,36.82744762,-1.285898443,36.82740708,-1.285917362,36.82736654,-1.285936281,36.827326,-1.285955199,36.82728546,-1.285974118,36.82724492,-1.285993036,36.82720391,-1.286010873,36.82716261,-1.286028079,36.82712131,-1.286045286,36.82708072,-1.286064055,36.82704039,-1.286083414,36.82700006,-1.286102773,36.82695972,-1.286122132,36.82691939,-1.286141491,36.82687906,-1.28616085,36.82683999,-1.286182504,36.82680206,-1.286206214,36.82676325,-1.286228375,36.82672324,-1.286248382,36.82668322
Feature,52_3,sakwero road-tertiary,LineString,36.84103934,-1.2886012,36.84099663,-1.288612334,36.84095459,-1.288627349,36.84091256,-1.288642365,36.84087302,-1.288662959,36.8408338,-1.288684282,36.84079459,-1.288705605,36.84075537,-1.288726929,36.84071615,-1.288748252,36.84067694,-1.288769575,36.84063772,-1.288790898,36.84059851,-1.288812221,36.84055929,-1.288833544,36.84052008,-1.288854867,36.84048086,-1.288876191,36.84044165,-1.288897514,36.84040092,-1.288915132,36.84035803,-1.288927478,36.8403177,-1.288946613,36.84027667,-1.288964129,36.84023508,-1.288980327,36.84020273
Feature,56_6,savannah road-residential,LineString,36.88959822,-1.301277,36.88957266,-1.301240642,36.88954944,-1.301202606,36.88952622,-1.301164569,36.889503,-1.301126532,36.88947978,-1.301088495,36.88945656,-1.301050459,36.88943334,-1.301012422,36.88941012,-1.300974385,36.88938494,-1.300937641,36.88935916,-1.30090129,36.88933338,-1.300864939,36.8893076,-1.300828589,36.88928182,-1.300792238,36.88925605,-1.300755888,36.88923027,-1.300719537,36.88920449,-1.300683186,36.88917871,-1.300646836,36.88915293,-1.300610485,36.88912491,-1.300575836,36.88909683,-1.30054123,36.88906875
Feature,30_14,slip road-secondary,LineString,36.82073,-1.27935,36.82070875,-1.279349861,36.82066432,-1.279344925,36.8206199,-1.279340012,36.82057555,-1.279345556,36.8205317,-1.279353112,36.82048985,-1.279368806,36.82044901,-1.279386593,36.82041069,-1.279409588,36.82037236,-1.279432583,36.82033404,-1.279455578,36.82029571,-1.279478574,36.82025739,-1.279501569,36.82021906,-1.279524564,36.82018073,-1.279547559,36.82014241,-1.279570555,36.82010408,-1.27959355,36.82006576,-1.279616545,36.82002743,-1.279639541,36.81998911,-1.279662536,36.81995063,-1.279685271,36.81991168
Feature,145_1,southern bypass-motorway,LineString,36.77938523,-1.318338802,36.77934032,-1.31833608,36.77929541,-1.318333358,36.7792505,-1.318330636,36.77920567,-1.318326879,36.77916086,-1.318322806,36.77911605,-1.318318732,36.77907125,-1.318314659,36.77902644,-1.318310586,36.77898174,-1.318305499,36.77893706,-1.318300242,36.77889237,-1.318294985,36.77884771,-1.318289571,36.77880349,-1.31828128,36.77875927,-1.318272988,36.77871505,-1.318264697,36.77867087,-1.318256174,36.77862675,-1.318247351,36.77858264,-1.318238527,36.77853852,-1.318229703,36.7784944,-1.31822088,36.77845011
Feature,145_2,southern bypass-motorway,LineString,36.7784058,-1.318205142,36.7783615,-1.318197323,36.77831724,-1.318189264,36.77827377,-1.318177672,36.7782303,-1.318166079,36.77818682,-1.318154486,36.77814309,-1.318143946,36.7780992,-1.31813407,36.7780553,-1.318124193,36.77801141,-1.318114317,36.77796751,-1.318104441,36.77792362,-1.318094564,36.77787973,-1.318084688,36.77783583,-1.318074812,36.77779194,-1.318064936,36.77774814,-1.318054646,36.77770444,-1.318043944,36.77766074,-1.318033242,36.77761704,-1.31802254,36.77757334,-1.318011838,36.77752964,-1.318001135,36.77748594
Feature,145_3,southern bypass-motorway,LineString,36.77744224,-1.317979731,36.77739854,-1.317969029,36.77735483,-1.317958327,36.77731113,-1.317947625,36.7772675,-1.317936666,36.77722403,-1.317925074,36.77718055,-1.317913481,36.77713708,-1.317901888,36.77709361,-1.317890296,36.77705014,-1.317878703,36.77700666,-1.31786711,36.77696319,-1.317855517,36.77691972,-1.317843925,36.77687624,-1.317832332,36.77683277,-1.317820739,36.77678952,-1.317808361,36.77674628,-1.31779593,36.77670304,-1.317783498,36.7766598,-1.317771066,36.77661656,-1.317758635,36.77657332,-1.317746203,36.77653008
Feature,111_3,southern bypass-motorway,LineString,36.72871043,-1.310400391,36.72867548,-1.310372057,36.72864051,-1.310343748,36.72860554,-1.31031544,36.72857057,-1.310287131,36.7285356,-1.310258822,36.72850063,-1.310230513,36.72846566,-1.310202204,36.72843069,-1.310173896,36.72839572,-1.310145587,36.72836076,-1.310117278,36.72832579,-1.310088969,36.72829082,-1.31006066,36.728254,-1.310034801,36.72821714,-1.310009,36.72818028,-1.309983198,36.72814342,-1.309957397,36.72810657,-1.309931596,36.72806971,-1.309905795,36.72803285,-1.309879994,36.72799599,-1.309854193,36.72795913
Feature,111_4,southern bypass-motorway,LineString,36.72792227,-1.30980259,36.72788579,-1.309776306,36.72785198,-1.30974662,36.72781818,-1.309716935,36.72778437,-1.309687249,36.72775056,-1.309657563,36.72771675,-1.309627878,36.72768294,-1.309598192,36.72764913,-1.309568506,36.72761532,-1.30953882,36.72758151,-1.309509135,36.72754771,-1.309479449,36.7275139,-1.309449763,36.72748009,-1.309420078,36.72744285,-1.309394832,36.7274056,-1.309369599,36.72736835,-1.309344365,36.7273311,-1.309319132,36.72729385,-1.309293898,36.7272566,-1.309268664,36.72721935,-1.309243431,36.7271821
Feature,111_5,southern bypass-motorway,LineString,36.72714485,-1.309192964,36.7271076,-1.30916773,36.72707035,-1.309142496,36.7270331,-1.309117263,36.72699585,-1.309092029,36.7269586,-1.309066796,36.72692135,-1.309041562,36.7268841,-1.309016328,36.72684708,-1.308990771,36.72681047,-1.30896462,36.72677386,-1.308938469,36.72673725,-1.308912318,36.72669934,-1.308888192,36.72666027,-1.30886587,36.72662121,-1.308843548,36.72658214,-1.308821226,36.72654526,-1.308795479,36.7265085,-1.308769533,36.72647175,-1.308743586,36.72643499,-1.30871764,36.72639697,-1.308693867,36.72635626
Feature,125_6,state house avenue-tertiary,LineString,36.81067871,-1.288216299,36.81072204,-1.288228318,36.81076537,-1.288240337,36.81080869,-1.288252356,36.81085202,-1.288264375,36.81089534,-1.288276394,36.81093867,-1.288288413,36.810982,-1.288300432,36.81102532,-1.288312451,36.81106865,-1.28832447,36.81111197,-1.288336489,36.8111553,-1.288348508,36.81119863,-1.288360527,36.81124195,-1.288372546,36.81128528,-1.288384565,36.81132672,-1.288401679,36.81136744,-1.288420748,36.81140816,-1.288439818,36.81144887,-1.288458888,36.81148959,-1.288477969,36.8115303,-1.288497052,36.81157101
Feature,121_5,suna road-tertiary,LineString,36.7794966,-1.3002539,36.77950012,-1.300296714,36.77950377,-1.300341175,36.77950786,-1.300385597,36.77951212,-1.300430004,36.77951638,-1.300474411,36.77952063,-1.300518818,36.77952489,-1.300563225,36.77952915,-1.300607632,36.77953341,-1.300652039,36.77953767,-1.300696446,36.77954192,-1.300740853,36.77954618,-1.30078526,36.77955044,-1.300829667,36.77955358,-1.300874156,36.77955575,-1.300918713,36.77955793,-1.300963271,36.77956011,-1.301007828,36.77956228,-1.301052386,36.77956446,-1.301096944,36.77956664,-1.301141501,36.77956881
Feature,121_6,suna road-tertiary,LineString,36.77956881,-1.301186059,36.77957099,-1.301230616,36.77957317,-1.301275174,36.77957535,-1.301319731,36.77957752,-1.301364289,36.7795797,-1.301408847,36.77958188,-1.301453404,36.77958405,-1.301497962,36.77958623,-1.301542519,36.77958841,-1.301587077,36.77959058,-1.301631635,36.77959276,-1.301676192,36.77959493,-1.30172075,36.77959711,-1.301765307,36.77959929,-1.301809865,36.77960146,-1.301854423,36.77960364,-1.30189898,36.77960581,-1.301943538,36.77960799,-1.301988096,36.77961017,-1.302032653,36.77961234,-1.302077211,36.77961452
Feature,5_5,tegla lorupe road 1-residential,LineString,36.8805497,-1.3284625,36.88055008,-1.328456083,36.88055275,-1.328411338,36.88055542,-1.328366594,36.88055809,-1.32832185,36.88056076,-1.328277106,36.88056343,-1.328232361,36.8805661,-1.328187617,36.88056877,-1.328142873,36.88057144,-1.328098129,36.8805741,-1.328053384,36.88057677,-1.32800864,36.88057944,-1.327963896,36.88058211,-1.327919152,36.88058478,-1.327874407,36.88058745,-1.327829663,36.88059012,-1.327784919,36.88059279,-1.327740175,36.88059546,-1.32769543,36.88059813,-1.327650686,36.88060079,-1.327605942,36.88060346
Feature,144_6,temple road-residential,LineString,36.8276549,-1.2877719,36.82765975,-1.287769642,36.82770018,-1.287750822,36.8277406,-1.287732001,36.82778103,-1.287713181,36.82782146,-1.28769436,36.82786188,-1.287675539,36.82790231,-1.287656719,36.82794274,-1.287637898,36.82798316,-1.287619078,36.82802359,-1.287600257,36.82806402,-1.287581436,36.82810444,-1.287562616,36.82814487,-1.287543795,36.8281853,-1.287524975,36.82822573,-1.287506154,36.82826615,-1.287487333,36.82830658,-1.287468513,36.82834701,-1.287449692,36.82838743,-1.287430871,36.82842742,-1.287411172,36.8284668
Feature,58_1,thika road-primary,LineString,36.92408142,-1.19594159,36.92405068,-1.195974447,36.92401994,-1.196007305,36.9239892,-1.196040163,36.92395784,-1.196072426,36.92392622,-1.196104433,36.9238946,-1.196136441,36.92386298,-1.196168449,36.92383136,-1.196200457,36.92379973,-1.196232465,36.92376811,-1.196264473,36.92373649,-1.196296481,36.92370487,-1.196328489,36.92367324,-1.196360496,36.92364162,-1.196392504,36.92361,-1.196424512,36.92357838,-1.19645652,36.92354676,-1.196488528,36.92351513,-1.196520536,36.92348351,-1.196552544,36.92345189,-1.196584551,36.92342027
Feature,58_2,thika road-primary,LineString,36.92338864,-1.196648567,36.92335702,-1.196680575,36.9233254,-1.196712583,36.92329378,-1.196744591,36.92326216,-1.196776599,36.92323053,-1.196808607,36.92319891,-1.196840614,36.92316729,-1.196872622,36.92313619,-1.196905135,36.92310524,-1.196937798,36.9230743,-1.196970462,36.92304335,-1.197003126,36.92301241,-1.197035789,36.92298147,-1.197068453,36.92295052,-1.197101116,36.92291958,-1.19713378,36.92288863,-1.197166443,36.92285769,-1.197199107,36.92282674,-1.197231771,36.9227958,-1.197264434,36.92276485,-1.197297098,36.92273391
Feature,58_3,thika road-primary,LineString,36.92270297,-1.197362425,36.92267202,-1.197395089,36.92264108,-1.197427752,36.92261013,-1.197460416,36.92257919,-1.197493079,36.92254824,-1.197525743,36.9225173,-1.197558407,36.92248635,-1.19759107,36.92245541,-1.197623734,36.92242438,-1.197656315,36.92239326,-1.197688815,36.92236215,-1.197721314,36.92233103,-1.197753814,36.92229991,-1.197786313,36.9222688,-1.197818813,36.92223768,-1.197851313,36.92220656,-1.197883812,36.92217545,-1.197916312,36.92214433,-1.197948811,36.92211321,-1.197981311,36.9220821,-1.198013811,36.92205098
Feature,58_4,thika road-primary,LineString,36.92201986,-1.19807881,36.92198872,-1.198111288,36.92195707,-1.19814326,36.92192541,-1.198175232,36.92189375,-1.198207204,36.92186209,-1.198239176,36.92183043,-1.198271148,36.92179877,-1.19830312,36.92176711,-1.198335092,36.92173546,-1.198367064,36.9217038,-1.198399036,36.92167214,-1.198431008,36.92164048,-1.19846298,36.92160882,-1.198494952,36.92157716,-1.198526924,36.92154551,-1.198558896,36.92151385,-1.198590868,36.92148219,-1.19862284,36.92145053,-1.198654812,36.92141887,-1.198686784,36.92138721,-1.198718756,36.92135555
Feature,3_1,thika road-primary,LineString,36.91804871,-1.202489323,36.91801982,-1.202523822,36.91799094,-1.202558322,36.91796206,-1.202592822,36.91793317,-1.202627321,36.91790429,-1.202661821,36.91787541,-1.20269632,36.91784652,-1.20273082,36.91781764,-1.202765319,36.91778876,-1.202799819,36.91775987,-1.202834319,36.91773099,-1.202868818,36.91770218,-1.202903381,36.91767338,-1.202937947,36.91764457,-1.202972512,36.91761577,-1.203007078,36.91758696,-1.203041643,36.91755816,-1.203076208,36.91752936,-1.203110774,36.91750055,-1.203145339,36.91747175,-1.203179905,36.91744294
Feature,3_2,thika road-primary,LineString,36.91741414,-1.203249036,36.91738533,-1.203283601,36.91735653,-1.203318166,36.91732772,-1.203352732,36.91729892,-1.203387297,36.91727011,-1.203421863,36.91724131,-1.203456428,36.91721251,-1.203490994,36.9171837,-1.203525559,36.9171549,-1.203560124,36.91712609,-1.20359469,36.91709729,-1.203629255,36.91706848,-1.203663821,36.91703968,-1.203698386,36.91700967,-1.203731893,36.91697905,-1.203764864,36.91694844,-1.203797836,36.91691782,-1.203830807,36.91688721,-1.203863779,36.91685659,-1.20389675,36.91682597,-1.203929721,36.91679536
Feature,3_3,thika road-primary,LineString,36.91676473,-1.203995651,36.91673403,-1.204028544,36.91670333,-1.204061437,36.91667263,-1.20409433,36.91664192,-1.204127223,36.91661122,-1.204160117,36.91658052,-1.20419301,36.91654982,-1.204225903,36.91651912,-1.204258796,36.91648837,-1.204291634,36.91645655,-1.20432345,36.91642473,-1.204355265,36.91639292,-1.204387081,36.9163611,-1.204418897,36.91632929,-1.204450712,36.91629747,-1.204482528,36.91626566,-1.204514343,36.91623384,-1.204546159,36.91620203,-1.204577975,36.91617021,-1.20460979,36.91613839,-1.204641606,36.91610658
Feature,3_4,thika road-primary,LineString,36.91607505,-1.204705515,36.91604382,-1.204737911,36.9160126,-1.204770306,36.91598137,-1.204802702,36.91595015,-1.204835098,36.91591892,-1.204867494,36.9158877,-1.204899889,36.91585647,-1.204932285,36.91582525,-1.204964681,36.91579402,-1.204997076,36.9157628,-1.205029472,36.91573157,-1.205061868,36.91570035,-1.205094264,36.91566912,-1.205126659,36.9156379,-1.205159055,36.91560667,-1.205191451,36.91557545,-1.205223846,36.91554422,-1.205256242,36.915513,-1.205288638,36.91548177,-1.205321034,36.91545055,-1.205353429,36.91541933
